RowID,OrderID,OrderDate,CustomerID,ProductID,StoreID,Channel,Quantity,UnitPrice_KES,DiscountPct,PaymentMethod,OrderStatus,ShippingDays
2956,O000222,2024-01-27 19:11:00,C01085,P0184,ST099,Online,4.0,20390.0,0.05,mpesa,completed,5.0
2957,O006521,2025-11-23 12:20:00,C00202,P0122,ST099,Online,1.0,1050.0,0.0,Bank Transfer,Completed,2.0
2958,O002298,2024-09-30 10:20:00,C00697,P0151,ST003,In-Store,1.0,47660.0,0.0,Airtel Money,Returned,0.0
2959,O007044,2025-12-24 10:45:00,C00432,P0084,ST099,Online,2.0,17830.0,0.1,Credit/Debit Card,COMPLETED,5.0
2960,O004881,2025-06-12 12:29:00,C00599,P0084,ST099,Online,1.0,17830.0,0.1,m-pesa,Completed,5.0
2961,O003698,2025-01-31 16:00:00,C00154,P0092,ST012,In-Store,2.0,2840.0,0.0,Cash,Completed,0.0
2962,O001028,2024-05-09 11:33:00,C01163,P0110,ST021,In-Store,2.0,9580.0,0.0,Airtel Money,Completed,0.0
2963,O005481,2025-08-15 10:08:00,C00672,P0126,ST001,In-Store,1.0,12920.0,0.0,Airtel Money,Completed,0.0
2964,O006822,2025-12-15 12:27:00,C00055,P0033,ST014,In-Store,3.0,103260.0,0.0,M-Pesa,Completed,0.0
2965,O001157,2024-05-25 17:45:00,C00806,P0160,ST012,In-Store,1.0,52970.0,0.0,Bank Transfer,Completed,0.0
2966,O000029,2024-01-04 17:12:00,C00629,P0039,ST099,Online,1.0,,0.0,cash ,Completed,6.0
2967,O001142,2024-05-23 18:43:00,C00382,P0039,ST099,Online,2.0,75080.0,0.0,Airtel Money,Completed,4.0
2968,O004531,2025-05-06 12:55:00,C00868,P0183,ST099,Online,1.0,39320.0,0.15,Cash,Completed,3.0
2969,O005174,2025-07-14 08:11:00,C00317,P0155,ST004,In-Store,1.0,13260.0,0.0,M-Pesa,Completed,0.0
2970,O000895,2024-04-22 09:49:00,C00757,P0104,ST016,In-Store,1.0,3780.0,0.0,Cash,Completed,0.0
2971,O000642,2024-03-23 12:02:00,C01248,P0030,ST010,In-Store,1.0,62130.0,0.0,cash,Returned,0.0
2972,O001728,2024-07-29 13:01:00,C00924,P0030,ST017,In-Store,1.0,62130.0,0.2,M pesa,Completed,0.0
2973,O005850,2025-09-23 08:07:00,C00737,P0012,ST024,In-Store,1.0,130340.0,0.0,M-Pesa,Completed,0.0
2974,O001097,2024-05-17 08:04:00,,P0160,ST003,In-Store,1.0,52970.0,0.0,CASH,Completed,0.0
2975,O002686,2024/11/07,C00727,P0027,ST099,Online,1.0,26240.0,0.0,Airtel Money,Completed,3.0
2976,O006932,2025-12-20 11:11:00,C01301,P0139,ST099,Online,1.0,6700.0,0.0,m-pesa,Completed,3.0
2977,O000716,2024-04-02 16:45:00,C00682,P0189,ST099,Online,1.0,32140.0,0.0,Airtel Money,complete,4.0
2978,O005630,2025-08-30 17:34:00,C01042,P0151,ST005,In-Store,1.0,47660.0,0.0,Cash,Completed,0.0
2979,O006999,22-Dec-2025,C00458,P0146,ST099,Online,1.0,29570.0,0.1,M-Pesa,Returned,5.0
2980,O004671,2025-05-22 17:09:00,C01158,P0155,ST099,Online,1.0,13260.0,0.0,M-Pesa,Completed,2.0
2981,O003317,22/12/2024,C00317,P0152,ST009,In-Store,1.0,11580.0,0.05,Cash,Completed,0.0
2982,O004956,2025-06-22 13:33:00,C00075,P0135,ST099,Online,1.0,3510.0,0.0,M-Pesa,Completed,5.0
2983,O003947,2025-03-05 15:27:00,C00259,P0018,ST009,In-Store,1.0,79380.0,0.0,Credit/Debit Card,Completed,0.0
2984,O006133,2025-10-19 12:44:00,C00645,P0098,ST013,In-Store,4.0,10630.0,0.0,M-Pesa,Completed,0.0
2985,O001419,2024/06/26,C01016,P0059,ST004,In-Store,1.0,16280.0,0.15,M-Pesa,Completed,0.0
2986,O004122,2025-03-25 18:03:00,C00454,P0139,ST099,Online,1.0,6700.0,0.0,M-Pesa,Completed,5.0
2987,O004526,2025-05-05 11:32:00,C01127,P0088,ST099,Online,1.0,10360.0,0.0,Credit/Debit Card,Completed,6.0
2988,O001850,2024/08/13,C00143,P0060,ST099,Online,1.0,20160.0,0.0,M-Pesa,returned,4.0
2989,O003510,2025-01-06 09:00:00,C01230,P0109,ST009,In-Store,2.0,6990.0,0.0,Bank Transfer,Completed,0.0
2990,O004942,2025-06-20 08:06:00,C01148,P0120,ST001,In-Store,1.0,10270.0,0.1,Mpesa,Completed,0.0
2991,O003433,2024-12-29 09:00:00,C00190,P0165,ST009,In-Store,1.0,45630.0,,M pesa,Completed,0.0
2992,O004506,2025-05-03 10:44:00,C00234 ,P0183,ST099,Online,1.0,39320.0,0.0,M-Pesa,Completed,6.0
2993,O003216,2024-12-17 19:32:00,C00612,P0158,ST017,In-Store,2.0,36400.0,0.1,Credit/Debit Card,Completed,0.0
2994,O006041,2025-10-11 18:44:00,C00195,P0160,ST019,In-Store,3.0,52970.0,0.0,Credit/Debit Card,Completed,0.0
2995,O004676,2025-05-22 18:41:00,C00605,P0086,ST099,Online,1.0,19730.0,,Airtel Money,Returned,6.0
2996,O006006,2025-10-08 20:22:00,C01273,P0111,ST001,In-Store,1.0,3840.0,0.0,Airtel Money,RETURNED,0.0
2997,O001527,2024-07-07 17:52:00,C01067,P0188,ST020,In-Store,1.0,10310.0,0.1,Bank Transfer,Completed,0.0
2998,O003786,2025-02-13 09:43:00,C00327,P0060,ST018,In-Store,2.0,20160.0,0.0,M-PESA,Completed,0.0
2999,O005571,2025-08-24 12:18:00,C00406,P0003,ST011,In-Store,1.0,26210.0,0.0,M-Pesa,COMPLETED,0.0
3000,O002366,2024-10-07 14:24:00,C00919,P0129,ST011,In-Store,1.0,10150.0,0.2,Bank Transfer,Completed,0.0
3001,O004429,2025-04-25 19:14:00,,P0122,ST012,In-Store,1.0,1050.0,0.0,Bank Transfer,Completed,0.0
3002,O004307,2025-04-14 13:09:00,C00837,P0086,ST099,Online,1.0,19730.0,0.0,Mpesa ,Returned,5.0
3003,O004108,2025-03-23 10:14:00,C00406,P0176,ST099,Online,1.0,10760.0,0.0,Credit/Debit Card,Completed,2.0
3004,O005719,2025-09-08 10:54:00,,P0098,ST008,In-Store,1.0,10630.0,0.0,Cash,Returned,0.0
3005,O000523,2024-03-09 17:48:00,C00062,P0012,ST005,In-Store,1.0,130340.0,0.0,Cash,Completed,0.0
3006,O002165,2024-09-15 09:58:00,C00391,P0165,ST004,In-Store,1.0,45630.0,0.0,Bank Transfer,Completed,0.0
3007,O006959,2025-12-21 20:43:00,C00763,P0146,ST099,Online,1.0,29570.0,0.0,mpesa,Returned,6.0
3008,O002765,2024-11-13 20:38:00,C00999,P0058 ,ST015,In-Store,1.0,17000.0,0.0,M-Pesa,Completed,0.0
3009,O000652,2024-03-24 16:55:00,C00225,P0083,ST020,In-Store,1.0,14200.0,0.0,mpesa,Completed,0.0
3010,O000210,2024-01-26 17:22:00,C00650,P0080,ST099,Online,1.0,,0.0,M-Pesa,Returned,3.0
3011,O004810,2025-06-04 17:53:00,C01166,P0135,ST001,In-Store,1.0,3510.0,0.0,M-Pesa,Returned,0.0
3012,O005531,2025-08-20 14:19:00,C00177,P0095,ST023,In-Store,4.0,4260.0,0.0,m-pesa,Completed,0.0
3013,O004763,2025-05-31 08:38:00,C00858,P0058,ST024 ,In-Store,1.0,17000.0,0.0,Mpesa,Completed,0.0
3014,O001820,2024-08-09 12:56:00,C01156,P0160,ST013,In-Store,1.0,52970.0,0.1,cash ,Cancelled,0.0
3015,O001427,2024-06-27 13:44:00,C00641,P0135,ST021,In-Store,1.0,3510.0,0.0,Bank Transfer,Completed,0.0
3016,O002870,2024-11-22 19:03:00,C00988,P0069,ST017,In-Store,1.0,20690.0,0.0,M-Pesa,Completed,0.0
3017,O003628,2025-01-22 14:44:00,C00173,P0160,ST011,In-Store,1.0,52970.0,0.0,Cash,Completed,0.0
3018,O002078,2024-09-07 10:27:00,C00822,P0163,ST015,In-Store,1.0,41210.0,0.0,Bank Transfer,Completed,0.0
3019,O006207,2025-10-26 17:54:00,C00751,P0086,ST099,Online,1.0,19730.0,0.0,m-pesa,Completed,4.0
3020,O002456,2024-10-15 19:59:00,C00772,P0118,ST099,Online,2.0,9190.0,0.0,M-Pesa,Completed,4.0
3021,O000923,2024-04-25 17:24:00,C01328,P0151,ST099,Online,2.0,47660.0,0.0,M-Pesa,Completed,1.0
3022,O004084,2025-03-21 17:42:00,C00247,P0066,ST013,In-Store,1.0,1630.0,0.0,M-Pesa,Completed,0.0
3023,O006103,2025-10-16 15:24:00,C00920,P0183,ST099,Online,2.0,39320.0,0.0,Airtel Money,Returned,1.0
3024,O003829,2025-02-19 08:15:00,C00911,P0165,ST099,Online,1.0,45630.0,0.0,Bank Transfer,Completed,2.0
3025,O006882,2025-12-17 15:21:00,C01150,P0158,ST099,Online,1.0,36400.0,0.0,Credit/Debit Card,Returned,1.0
3026,O004675,2025-05-22 14:25:00,C01004,P0083,ST021,In-Store,2.0,14200.0,0.0,M-Pesa,Returned,0.0
3027,O004821,2025-06-06 14:40:00,C01324,P0140,ST099,Online,1.0,13940.0,0.0,M-Pesa,Returned,6.0
3028,O001766,2024-08-02 12:35:00,C00971,P0060,ST023,In-Store,1.0,20160.0,0.0,Credit/Debit Card,Completed,0.0
3029,O000162,2024-01-20 19:44:00,C00444,P0135,ST012,In-Store,1.0,3510.0,0.0,Card,completed,0.0
3030,O000950,2024-04-28 19:22:00,C00124,P0025,ST099,Online,2.0,53630.0,0.15,m-pesa,Completed,3.0
3031,O006614,2025-11-30 15:42:00,C00154,P0096,ST099,Online,2.0,6270.0,0.0,M-Pesa,COMPLETED,6.0
3032,O004835,2025-06-07 09:20:00,C00219,P0123,ST018,In-Store,2.0,7870.0,0.1,Credit/Debit Card,Completed,0.0
3033,O005374,2025-08-05 10:26:00,C00622,P0084,ST018,In-Store,2.0,17830.0,0.0,m-pesa,Completed,0.0
3034,O005711,2025-09-07 19:19:00,C00964,P0071,ST099,Online,1.0,4850.0,0.0,Credit/Debit Card,Returned,2.0
3035,O005469,2025-08-14 15:09:00,C01346,P0183,ST099,Online,1.0,39320.0,0.0,M-Pesa,Completed,1.0
3036,O003543,2025-01-11 17:52:00,C00769,P0018,ST022 ,In-Store,1.0,79380.0,0.0,M-Pesa,Completed,0.0
3037,O004128,2025-03-26 14:51:00,C00846,P0011,ST099,Online,1.0,25490.0,0.0,M-Pesa,Completed,3.0
3038,O002823,2024-11-18 10:29:00,C01346,P0181,ST009,In-Store,1.0,23170.0,0.0,M-Pesa,Completed,0.0
3039,O002169,2024-09-16 15:33:00,C01226,P0013,ST099,Online,1.0,30190.0,0.0,airtel money,Completed,1.0
3040,O002251,2024-09-25 19:20:00,C00898,P0025,ST001,In-Store,1.0,53630.0,0.0,M-Pesa,Completed,0.0
3041,O003670,2025-01-27 08:41:00,C00277,P0125,ST018,In-Store,1.0,5710.0,0.0,m-pesa,Returned,0.0
3042,O001956,2024-08-24 10:56:00,C00823,P0024,ST013,In-Store,1.0,85100.0,0.0,cash,Completed,0.0
3043,O002489,2024-10-19 20:40:00,C01308,P0032,ST013,In-Store,1.0,112270.0,0.0,M-Pesa,Completed,0.0
3044,O004692,2025-05-24 14:57:00,C00571,P0174,ST007,In-Store,4.0,29840.0,0.05,M-Pesa,Completed,0.0
3045,O005045,2025/07/01,C00507,P0172,ST099,Online,1.0,38980.0,0.0,Credit/Debit Card,Completed,2.0
3046,O000594,2024-03-18 19:10:00,C01252,P0042,ST018,In-Store,1.0,123680.0,0.0,Airtel Money,Cancelled,0.0
3047,O005263,2025-07-24 13:23:00,C00140,P0181,ST099,Online,3.0,23170.0,0.0,M-Pesa,Completed,5.0
3048,O007015,2025-12-23 09:34:00,C00163,P0032,ST099,Online,2.0,112270.0,0.1,M-PESA,Completed,5.0
3049,O005266,2025-07-25 09:15:00,C00539,P0080,ST099,Online,1.0,4980.0,0.0,M-Pesa,Completed,5.0
3050,O002908,2024-11-26 15:32:00,C00961,P0005,ST099,Online,1.0,18960.0,0.0,mpesa,Completed,4.0
3051,O000943,2024-04-27 13:58:00,C01184,P0176,ST016,In-Store,1.0,10760.0,0.0,Mpesa,Completed,0.0
3052,O004415,2025-04-23 20:27:00,C00624,P0158,ST099,Online,1.0,36400.0,0.05,Airtel money,Completed,4.0
3053,O003942,2025-03-05 15:40:00,C01036,P0056,ST017,In-Store,1.0,14270.0,0.0,M-Pesa,Completed,0.0
3054,O001863,2024-08-15 10:13:00,C00103,P0081,ST004,In-Store,2.0,14340.0,0.0,M-Pesa,Completed,0.0
3055,O003640,2025-01-24 12:15:00,C01077,P0160,ST099,Online,1.0,52970.0,0.0,Airtel money,Completed,6.0
3056,O005863,2025-09-25 20:11:00,C00920,P0150,ST099,Online,1.0,32640.0,0.25,M-PESA,Completed,6.0
3057,O002830,2024-11-19 10:30:00,C01265,P0074,ST023,In-Store,3.0,1880.0,0.0,Mpesa ,Completed,0.0
3058,O001894,2024-08-18 10:59:00,C00573,P0159,ST005,In-Store,2.0,14960.0,0.0,Mpesa ,Cancelled,0.0
3059,O001091,2024-05-16 08:02:00,C01097,P0196,ST019,In-Store,1.0,20930.0,0.0,MPESA ,Completed,0.0
3060,O004560,2025-05-09 15:27:00,C00172,P0160,ST013,In-Store,3.0,52970.0,0.1,Bank Transfer,Completed,0.0
3061,O001012,2024-05-07 18:25:00,C01142,P0165,ST016,In-Store,1.0,45630.0,0.0,Bank Transfer,Cancelled,0.0
3062,O004301,2025-04-13 09:05:00,C00571,P0027,ST005,In-Store,1.0,26240.0,0.0,Airtel Money,Completed,0.0
3063,O002373,2024-10-08 20:44:00,C00561,P0183,ST099,Online,1.0,39320.0,0.0,m-pesa,Completed,6.0
3064,O006511,2025-11-22 16:34:00,C00016,P0012,ST099,Online,1.0,130340.0,0.0,credit card,Completed,1.0
3065,O003622,2025-01-22 10:58:00,C01042,P0012,ST003,In-Store,1.0,130340.0,0.0,M-Pesa,Completed,0.0
3066,O001866,2024-08-15 08:52:00,C00205,P0165,ST018,In-Store,2.0,45630.0,0.0,MPESA ,Completed,0.0
3067,O006114,2025-10-17 13:17:00,C00256,P0059,ST008,In-Store,1.0,16280.0,0.2,Bank Transfer,Completed,0.0
3068,O000220,2024-01-27 13:35:00,C01006,P0158,ST013,In-Store,1.0,36400.0,,M-Pesa,Completed,0.0
3069,O001014,2024-05-07 19:51:00,C01100,P0114,ST009,In-Store,2.0,3720.0,0.05,M-Pesa,completed,0.0
3070,O001522,2024-07-07 17:04:00,C00215,P0183,ST006,In-Store,1.0,39320.0,0.0,M-Pesa,Completed,0.0
3071,O003772,2025-02-10 19:48:00,C00591,P0068 ,ST004,In-Store,2.0,1250.0,0.0,Bank Transfer,Completed,0.0
3072,O000520,2024-03-09 20:43:00,C00562,P0175,ST022,In-Store,1.0,15740.0,0.0,Mpesa,Completed,0.0
3073,O001741,2024-07-31 16:43:00,C00752,P0168,ST099,Online,1.0,31350.0,0.0,Cash,Completed,5.0
3074,O000570,2024-03-16 20:05:00,C00670,P0185,ST014,In-Store,1.0,24250.0,,M-Pesa,Completed,0.0
3075,O000120,2024-01-15 13:53:00,C00210,P0153,ST024,In-Store,1.0,58800.0,0.0,mpesa,Completed,0.0
3076,O007086,2025-12-27 13:25:00,C00061,P0005,ST099,Online,1.0,18960.0,0.0,M pesa,Completed,1.0
3077,O001489,2024-07-04 11:32:00,C01302,P0183,ST008,In-Store,2.0,39320.0,,airtel money,Completed,0.0
3078,O004520,2025-05-04 15:37:00,C01317,P0020,ST008,In-Store,1.0,10070.0,0.0,Bank Transfer,Completed,0.0
3079,O001173,26/05/2024,C00026,P0193,ST018,In-Store,1.0,27850.0,0.0,m-pesa,Completed,0.0
3080,O002844,2024-11-20 14:13:00,C00390,P0161,ST099,Online,1.0,49910.0,0.0,Mpesa ,Completed,5.0
3081,O003578,2025-01-16 08:46:00,C00402,P0156,ST099,Online,1.0,30350.0,0.0,M-Pesa,Completed,3.0
3082,O003296,2024-12-21 17:36:00,C01344,P0156,ST013,In-Store,1.0,30350.0,0.05,MPESA ,complete,0.0
3083,O001585,2024-07-15 15:53:00,,P0060,ST099,Online,1.0,20160.0,0.05,M-Pesa,Completed,1.0
3084,O001296,2024-06-12 12:24:00,C00401,P0124,ST023,In-Store,1.0,7940.0,0.0,M-Pesa,complete,0.0
3085,O006639,2025-12-02 12:22:00,C01301,P0160,ST007,In-Store,1.0,52970.0,0.05,Airtel Money,completed,0.0
3086,O006543,2025-11-25 15:02:00,C01318,P0080,ST099,Online,1.0,4980.0,0.0,M-Pesa,Completed,4.0
3087,O002535,2024-10-23 08:51:00,C00929,P0012,ST005,In-Store,1.0,130340.0,0.0,Airtel Money,Completed,0.0
3088,O003830,2025-02-19 10:06:00,C00293,P0152,ST024,In-Store,1.0,11580.0,0.0,Cash,COMPLETED,0.0
3089,O006560,2025-11-26 10:05:00,C00948,P0176,ST015,In-Store,1.0,10760.0,0.0,M-Pesa,Completed,0.0
3090,O001796,2024-08-05 14:03:00,C00869,P0007,ST003,In-Store,1.0,46260.0,0.0,M-Pesa,Completed,0.0
3091,O006878,2025-12-17 14:40:00,C01302,P0060,ST099,Online,1.0,20160.0,0.15,M-Pesa,COMPLETED,6.0
3092,O006137,2025-10-20 20:10:00,C01063,P0096,ST007,In-Store,1.0,6270.0,0.0,Cash,Completed,0.0
3093,O002377,2024-10-09 15:28:00,C00184,P0128,ST012,In-Store,1.0,13910.0,0.0,MPESA ,Completed,0.0
3094,O001023,2024-05-08 14:04:00,C00580,P0061,ST099,Online,2.0,19410.0,0.0,Airtel Money,Returned,6.0
3095,O002058,2024-09-04 09:42:00,C00256,P0041,ST001,In-Store,1.0,83810.0,0.0,M-Pesa,Completed,0.0
3096,O005193,2025-07-17 15:26:00,C00031,P0061,ST099,Online,3.0,19410.0,0.0,M pesa,Completed,5.0
3097,O002745,2024-11-11 14:07:00,C01209,P0156,ST002,In-Store,1.0,30350.0,0.0,M-Pesa,Completed,0.0
3098,O001476,2024-07-02 08:18:00,C00466 ,P0198,ST003,In-Store,1.0,35160.0,0.0,Bank Transfer,Completed,0.0
3099,O000087,2024-01-11 18:47:00,C00435,P0152,ST007,In-Store,1.0,11580.0,0.0,cash,Completed,0.0
3100,O005186,2025-07-16 11:08:00,C00994,P0034,ST010,In-Store,1.0,32600.0,0.0,M-Pesa,complete,0.0
3101,O001508,2024-07-06 11:23:00,C00549,P0150,ST011,In-Store,1.0,32640.0,0.05,M-Pesa,Completed,0.0
3102,O002924,2024-11-27 11:49:00,C01044,P0183,ST099,Online,1.0,39320.0,0.0,m-pesa,Completed,1.0
3103,O003781,2025-02-11 14:34:00,C00970,P0176,ST099,Online,1.0,10760.0,0.0,credit card,Returned,2.0
3104,O000751,2024-04-07 13:05:00,C00953,P0163,ST013,In-Store,1.0,41210.0,0.0,Airtel money,Completed,0.0
3105,O001738,2024-07-30 16:26:00,C00445,P0110,ST003,In-Store,1.0,9580.0,0.0,M-Pesa,Completed,0.0
3106,O000183,2024-01-23 14:32:00,C00701,P0176,ST009,In-Store,1.0,10760.0,0.0,M-Pesa,Completed,0.0
3107,O006028,2025-10-09 09:24:00,,P0173,ST099,Online,1.0,19620.0,0.0,M-Pesa,Returned,6.0
3108,O003852,21-Feb-2025,C00982,P0056,ST023,In-Store,3.0,14270.0,0.0,Credit/Debit Card,Completed,0.0
3109,O002537,2024-10-23 18:24:00,C00395,P0128,ST020,In-Store,2.0,13910.0,0.0,Bank Transfer,Completed,0.0
3110,O003973,2025-03-08 13:19:00,C00979,P0028,ST099,Online,2.0,6690.0,0.0,Credit/Debit Card,Completed,5.0
3111,O002736,2024-11-11 12:36:00,C00549,P0160,ST006,In-Store,1.0,52970.0,0.0,M-Pesa,Completed,0.0
3112,O004789,2025-06-02 17:52:00,C01289,P0033,ST099,Online,1.0,103260.0,0.0,MPESA ,Completed,3.0
3113,O000351,2024-02-15 12:54:00,C00146,P0160,ST008,In-Store,1.0,52970.0,0.0,M-Pesa,Completed,0.0
3114,O006174,2025-10-24 08:00:00,C00790,P0042,ST015,In-Store,1.0,123680.0,,Airtel-Money,Returned,0.0
3115,O004642,2025-05-19 16:13:00,,P0160,ST010,In-Store,2.0,52970.0,0.0,M-Pesa,Completed,0.0
3116,O002848,20/11/2024,C00927,P0163,ST099,Online,1.0,41210.0,0.0,M-Pesa,Completed,1.0
3117,O005935,2025-10-01 17:18:00,C00400,P0027,ST099,Online,1.0,26240.0,0.0,M-Pesa,Completed,3.0
3118,O002650,2024-11-04 08:50:00,C00061,P0125,ST099,Online,1.0,5710.0,0.0,Airtel Money,Completed,5.0
3119,O001507,2024-07-06 08:55:00,C00475,P0098,ST012,In-Store,1.0,,0.0,M-Pesa,Completed,0.0
3120,O002777,2024-11-15 10:22:00,C00375,P0189,ST002,In-Store,2.0,32140.0,0.0,M-Pesa,Completed,0.0
3121,O003206,2024-12-17 13:09:00,C00345,P0060,ST099,Online,1.0,20160.0,0.0,cash,Completed,5.0
3122,O000517,2024-03-08 20:23:00,C01116,P0068,ST024,In-Store,1.0,1250.0,0.0,M-Pesa,COMPLETED,0.0
3123,O001332,2024-06-15 08:25:00,C00254,P0175,ST099,Online,1.0,15740.0,0.0,Cash,Completed,1.0
3124,O000602,2024-03-19 10:52:00,C00210,P0062,ST099,Online,2.0,20210.0,0.05,cash ,Completed,5.0
3125,O006599,2025-11-29 08:17:00,C01062,P0148,ST001,In-Store,3.0,32090.0,0.0,Airtel Money,Completed,0.0
3126,O004363,2025-04-19 14:42:00,C00099,P0079,ST023,In-Store,1.0,17060.0,0.0,debit card,Completed,0.0
3127,O005355,2025-08-02 20:45:00,C01058,P0158,ST099,Online,2.0,36400.0,,Cash,Completed,4.0
3128,O000246,2024-01-30 13:51:00,C00432,P0160,ST099,Online,1.0,52970.0,0.0,Airtel money,Cancelled,6.0
3129,,,,,,,,,,,,
3130,O003751,2025-02-08 11:46:00,C00199,P0125,ST017,In-Store,3.0,5710.0,0.0,M-Pesa,Completed,0.0
3131,O005797,2025-09-17 13:46:00,C00636,P0165,ST099,Online,1.0,45630.0,0.0,M-Pesa,Completed,6.0
3132,O006140,2025-10-21 17:35:00,C01265,P0092,ST008,In-Store,1.0,2840.0,0.0,M pesa,Completed,0.0
3133,O004000,2025-03-11 10:09:00,C00722,P0080,ST099,Online,1.0,4980.0,0.0,M-Pesa,Completed,3.0
3134,O005403,2025-08-08 19:16:00,C00410,P0131,ST099,Online,1.0,1830.0,0.0,Bank Transfer,Completed,3.0
3135,O003917,2025-03-02 08:43:00,C01100,P0188,ST022,In-Store,1.0,10310.0,0.0,M-Pesa,Returned,0.0
3136,O003122,2024-12-11 08:57:00,C01285,P0161,ST004,In-Store,2.0,49910.0,0.0,M-Pesa,COMPLETED,0.0
3137,O004467,2025-04-29 15:33:00,C00786,P0104,ST099,Online,3.0,3780.0,0.0,M-Pesa,Returned,2.0
3138,O001891,2024-08-18 12:24:00,C01004,P0013,ST099,Online,1.0,30190.0,,Cash,Returned,2.0
3139,O002613,2024-11-01 11:35:00,C00762,P0025,ST008,In-Store,1.0,53630.0,0.0,M-Pesa,Completed,0.0
3140,O002570,2024-10-27 13:27:00,C00382,P0016,ST099,Online,1.0,38090.0,0.05,M-Pesa,Returned,4.0
3141,O004571,2025-05-10 16:48:00,C01069,P0086,ST099,Online,1.0,19730.0,0.05,M-PESA,Cancelled,4.0
3142,O003068,2024-12-08 10:18:00,C00118,P0158,ST024,In-Store,1.0,36400.0,0.0,MPESA ,Completed,0.0
3143,O002190,2024-09-19 16:45:00,C00062,P0192,ST003,In-Store,2.0,34850.0,0.0,Bank Transfer,Completed,0.0
3144,O005336,2025-08-01 10:42:00,C00849,P0163,ST021,In-Store,1.0,41210.0,0.05,Cash,Completed,0.0
3145,O004971,2025-06-24 13:15:00,C00393,P0041,ST099,Online,1.0,83810.0,0.0,Bank Transfer,Completed,4.0
3146,O003690,2025-01-30 12:13:00,C01255,P0051,ST008,In-Store,1.0,20210.0,0.0,M-Pesa,Completed,0.0
3147,O003525,2025/01/08,C00424,P0152,ST022,In-Store,1.0,11580.0,0.0,Cash,Completed,0.0
3148,O000002,2024-01-01 20:20:00,C00047,P0156,ST006,In-Store,1.0,30350.0,0.15,mpesa,Completed,0.0
3149,O004035,2025/03/16,C00961,P0096,ST099,Online,1.0,6270.0,0.0,Cash,Completed,5.0
3150,O002204,2024-09-21 17:58:00,,P0160,ST099,Online,1.0,52970.0,0.0,M-Pesa,Completed,2.0
3151,O006527,2025-11-23 20:33:00,C00764,P0156,ST018,In-Store,1.0,30350.0,0.0,M-Pesa,Completed,0.0
3152,O005274,2025-07-26 14:37:00,C00017,P0183,ST020,In-Store,1.0,39320.0,,Cash,Completed,0.0
3153,O000804,2024-04-13 15:40:00,C01229,P0012,ST019,In-Store,1.0,130340.0,0.2,mpesa,Completed,0.0
3154,O006808,2025-12-13 18:57:00,C00306,P0086 ,ST099,Online,1.0,19730.0,0.1,M-Pesa,Completed,1.0
3155,O002796,2024-11-16 14:01:00,C01244,P0086,ST099,Online,1.0,19730.0,0.1,Cash,Completed,6.0
3156,O002114,2024-09-11 17:48:00,C00087,P0023,ST003,In-Store,1.0,122960.0,0.1,M-Pesa,Completed,0.0
3157,O000709,2024-04-01 18:20:00,C00774,P0060,ST003,In-Store,1.0,20160.0,0.0,Mpesa,Completed,0.0
3158,O004814,2025-06-05 15:29:00,C00309,P0198,ST024,In-Store,1.0,35160.0,0.0,Cash,COMPLETED,0.0
3159,O004690,2025-05-24 18:38:00,C00172,P0062,ST099,Online,4.0,20210.0,0.0,M-PESA,Completed,2.0
3160,O001365,2024-06-19 11:08:00,C01330,P0043,ST021,In-Store,1.0,20360.0,0.0,M-Pesa,Completed,0.0
3161,O000810,2024-04-13 10:41:00,C00971,P0181,ST099,Online,1.0,23170.0,0.1,M-Pesa,Completed,5.0
3162,O005506,2025-08-18 17:31:00,C00492,P0047,ST003,In-Store,1.0,16000.0,0.0,CASH,Completed,0.0
3163,O005648,2025-08-31 18:11:00,C00108,P0004,ST006,In-Store,1.0,38100.0,0.0,M-Pesa,Returned,0.0
3164,O001519,2024-07-07 14:40:00,C00414 ,P0033,ST099,Online,1.0,103260.0,0.0,cash,Returned,6.0
3165,O006383,2025-11-10 08:43:00,C00520,P0023,ST024,In-Store,1.0,122960.0,0.0,Airtel Money,Cancelled,0.0
3166,O005398,2025-08-07 20:49:00,C01240,P0079,ST099,Online,1.0,17060.0,0.0,Cash,Completed,6.0
3167,O000881,2024-04-21 17:52:00,,P0162,ST008,In-Store,1.0,42760.0,0.0,mpesa,Completed,0.0
3168,O002075,2024-09-07 17:24:00,C01257,P0024,ST099,Online,1.0,85100.0,0.0,M-Pesa,complete,4.0
3169,O007111,2025-12-29 19:39:00,C00838,P0058,ST021,In-Store,1.0,17000.0,0.0,M-Pesa,RETURNED,0.0
3170,O005270,2025-07-25 12:08:00,C00949,P0146,ST015,In-Store,1.0,29570.0,0.0,M-Pesa,Completed,0.0
3171,O001172,2024-05-26 16:21:00,C01186,P0160,ST018,In-Store,1.0,52970.0,0.0,Mpesa ,Completed,0.0
3172,O002900,2024-11-26 10:13:00,C00800,P0156,ST099,Online,1.0,30350.0,0.05,debit card,Returned,3.0
3173,O001811,2024-08-07 11:03:00,C00210,P0159,ST022,In-Store,1.0,14960.0,0.0,debit card,Completed,0.0
3174,O003833,2025-02-19 19:24:00,C00026,P0062,ST099,Online,1.0,20210.0,0.0,Cash,Completed,3.0
3175,O001842,2024-08-12 12:18:00,C00195,P0060,ST099,Online,1.0,20160.0,0.0,Airtel Money,Completed,3.0
